Estado;Bacia;Nome Poço ANP;Nome Poço Operador;Campo;Operador;Número do Contrato;Período;Óleo (bbl/dia);Condensado (bbl/dia);Petróleo (bbl/dia);Gás Natural (Mm³/dia) Assoc;Gás Natural (Mm³/dia) N Assoc;Gás Natural (Mm³/dia) Total;Volume Gás Royalties (m³/mês);Água (bbl/dia);Instalação Destino;Tipo Instalação;Tempo de Produção (hs por mês);Período da Carga;Corrente;Grau API;Fração de Destilados|Lev|Cort;Fração de Destilados|Lev|Vol;Fração de Destilados|Méd|Corte;Fração de Destilados|Méd|Vol;Fração de Destilados|Pes|Corte;Fração de Destilados|Pes|Vol;% em Volumes Metano;% em Volumes Etano;% em Volumes Propano;% em Volumes Iso-Butano;% em Volumes Butano;% em Volumes Iso-Pentano;% em Volumes n-Pentano;% em Volumes Hexanos;% em Volumes Heptanos;% em Volumes Octanos;% em Volumes Nonanos;% em Volumes Decanos;% em Volumes Undecanos;% em Volumes Oxigênio;% em Volumes Nitrogênio;% em Volumes Gás Carbônico;Densidade GLP Gás;Densidade GLP Líquido;PCS GP(kJ/m³);Data de atualização
Ceará;Ceará;7-XA-15D-CES;7XA  0015D CES;XARÉU;Petrobras;480000037789701;2011/03;128,3515;0;128,3515;1,7888;0;1,7888;48,45174;51,8134;PLATAFORMA DE XAREU 2;UEP;0;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;14/11/2024
Ceará;Ceará;7-XA-17D-CES;7XA  0017D CES;XARÉU;Petrobras;480000037789701;2011/03;124,886;0;124,886;2,6893;0;2,6893;72,84409;141,851;PLATAFORMA DE XAREU 2;UEP;0;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;14/11/2024
Ceará;Ceará;7-XA-18D-CES;7XA  0018D CES;XARÉU;Petrobras;480000037789701;2011/03;12,001;0;12,001;,1759;0;,1759;4,76528;,1187;PLATAFORMA DE XAREU 2;UEP;0;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;14/11/2024
Ceará;Ceará;7-XA-20D-CES;7XA  0020D CES;XARÉU;Petrobras;480000037789701;2011/03;157,7675;0;157,7675;2,1442;0;2,1442;58,07914;2,6876;PLATAFORMA DE XAREU 3;UEP;0;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;14/11/2024
Ceará;Ceará;7-XA-21D-CES;7XA  0021D CES;XARÉU;Petrobras;480000037789701;2011/03;16,9011;0;16,9011;,0079;0;,0079;,21422;,0826;PLATAFORMA DE XAREU 2;UEP;0;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;14/11/2024
Ceará;Ceará;7-XA-24D-CES;7XA  0024D CES;XARÉU;Petrobras;480000037789701;2011/03;10,4778;0;10,4778;,2646;0;,2646;7,16702;,1294;PLATAFORMA DE XAREU 3;UEP;0;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;14/11/2024
Ceará;Ceará;8-XA-25D-CES;8XA  0025D CES;XARÉU;Petrobras;480000037789701;2011/03;54,9709;0;54,9709;,0266;0;,0266;,7208;21,3744;PLATAFORMA DE XAREU 2;UEP;0;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;14/11/2024
Ceará;Ceará;7-XA-26D-CES;7XA  0026D CES;XARÉU;Petrobras;480000037789701;2011/03;23,3993;0;23,3993;,6641;0;,6641;17,98838;3,3551;PLATAFORMA DE XAREU 3;UEP;0;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;14/11/2024
Ceará;Ceará;7-XA-28D-CES;7XA  0028D CES;XARÉU;Petrobras;480000037789701;2011/03;182,5749;0;182,5749;,9706;0;,9706;26,29016;257,95;PLATAFORMA DE XAREU 3;UEP;0;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;14/11/2024
Ceará;Ceará;7-XA-36HP-CES;7XA36HPCES;XARÉU;Petrobras;480000037789701;2011/03;131,2241;0;131,2241;,3744;0;,3744;10,14096;222,0849;PLATAFORMA DE XAREU 3;UEP;0;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;14/11/2024
Ceará;Ceará;7-XA-38HP-CES;7XA38HPCES;XARÉU;Petrobras;480000037789701;2011/03;52,8681;0;52,8681;,1736;0;,1736;4,70148;32,0237;PLATAFORMA DE XAREU 1;UEP;0;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;14/11/2024
Ceará;Ceará;7-XA-39HP-CES;7XA39HPCES;XARÉU;Petrobras;480000037789701;2011/03;52,8681;0;52,8681;,1736;0;,1736;4,70148;32,0237;PLATAFORMA DE XAREU 1;UEP;0;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;14/11/2024
São Paulo;Santos;1-BRSA-607-SPS;1SPS56;BAÚNA;Karoon Brasil;486100094942003;2011/03;12542,8786;0;12542,8786;65,6316;0;65,6316;2034,58043;0;ZEPHIR I;UEP;0;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;14/11/2024
São Paulo;Santos;1-BRSA-658-SPS;1SPS57;BAÚNA;Karoon Brasil;486100094942003;2011/03;12457,1115;0;12457,1115;70,0933;0;70,0933;2172,8933;0;ZEPHIR I;UEP;0;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;14/11/2024
Bahia;Recôncavo;7-C-137-BA;7C   0137  BA;CANDEIAS;3R Bahia;480000036389734;2011/03;23,3502;0;23,3502;1,7587;0;1,7587;0;,0199;;;0;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;14/11/2024
Bahia;Recôncavo;7-C-170-BA;7C   0170  BA;CANDEIAS;3R Bahia;480000036389734;2011/03;24,0102;0;24,0102;5,4128;0;5,4128;0;0;;;0;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;14/11/2024
Bahia;Recôncavo;7-C-173D-BA;7C   0173D BA;CANDEIAS;3R Bahia;480000036389734;2011/03;36,1177;0;36,1177;7,2908;0;7,2908;0;,0327;;;0;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;14/11/2024
Bahia;Recôncavo;7-C-174D-BA;7C   0174D BA;CANDEIAS;3R Bahia;480000036389734;2011/03;12,9079;0;12,9079;2,5445;0;2,5445;0;0;;;0;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;14/11/2024
Bahia;Recôncavo;3-C-184-BA;3C   0184  BA;CANDEIAS;3R Bahia;480000036389734;2011/03;,0006;0;,0006;,0012;0;,0012;0;0;;;0;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;14/11/2024
Bahia;Recôncavo;7-C-185-BA;7C   0185  BA;CANDEIAS;3R Bahia;480000036389734;2011/03;18,9291;0;18,9291;7,3269;0;7,3269;0;,0996;;;0;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;14/11/2024
Rio de Janeiro;Campos;7-RO-16D-RJS;7RO16DRJS;RONCADOR;Petrobras;480000039019768;2011/03;130,7096;0;130,7096;2,9741;0;2,9741;91,32567;16,0441;FPSO BRASIL;UEP;0;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;14/11/2024
Rio de Janeiro;Campos;7-RO-19HA-RJS;7RO19HARJS;RONCADOR;Petrobras;480000039019768;2011/03;7875,8495;0;7875,8495;128,0573;0;128,0573;3932,31476;500,2945;PETROBRAS 52;UEP;0;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;14/11/2024
Rio de Janeiro;Campos;9-RO-17D-RJS;9RO17DRJS;RONCADOR;Petrobras;480000039019768;2011/03;5524,3121;0;5524,3121;95,5499;0;95,5499;2934,09579;2602,7702;PETROBRAS 52;UEP;0;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;14/11/2024
Rio de Janeiro;Campos;7-RO-21HA-RJS;7RO21HARJS;RONCADOR;Petrobras;480000039019768;2011/03;1348,2474;0;1348,2474;28,9823;0;28,9823;889,9716;294,9566;FPSO BRASIL;UEP;0;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;14/11/2024
Rio de Janeiro;Campos;7-RO-24D-RJS;7RO24DRJS;RONCADOR;Petrobras;480000039019768;2011/03;8845,2894;0;8845,2894;179,6863;0;179,6863;5517,71063;1596,0332;FPSO BRASIL;UEP;0;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;14/11/2024
Rio de Janeiro;Campos;7-RO-25D-RJS;7RO25DRJS;RONCADOR;Petrobras;480000039019768;2011/03;15174,9289;0;15174,9289;277,5806;0;277,5806;8523,79646;4750,0836;PETROBRAS 52;UEP;0;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;14/11/2024
Rio de Janeiro;Campos;8-RO-32-RJS;8RO32RJS;RONCADOR;Petrobras;480000039019768;2011/03;9570,3821;0;9570,3821;175,0426;0;175,0426;5375,11523;9975,2041;PETROBRAS 52;UEP;0;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;14/11/2024
Rio de Janeiro;Campos;7-RO-34D-RJS;7RO34DRJS;RONCADOR;Petrobras;480000039019768;2011/03;8440,2908;0;8440,2908;196,5348;0;196,5348;6035,08573;7387,452;PETROBRAS 52;UEP;0;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;14/11/2024
Rio de Janeiro;Campos;7-RO-41D-RJS;7RO41DRJS;RONCADOR;Petrobras;480000039019768;2011/03;16113,2829;0;16113,2829;297,2377;0;297,2377;9127,41574;48,4804;PETROBRAS 52;UEP;0;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;14/11/2024
Rio de Janeiro;Campos;7-RO-40-RJS;7RO40RJS;RONCADOR;Petrobras;480000039019768;2011/03;10024,3047;0;10024,3047;244,0301;0;244,0301;7493,54605;10470,121;PETROBRAS 52;UEP;0;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;14/11/2024
Rio de Janeiro;Campos;7-RO-42HP-RJS;7RO42HPRJS;RONCADOR;Petrobras;480000039019768;2011/03;8232,0416;0;8232,0416;63,2944;0;63,2944;1943,61056;4373,9316;PETROBRAS 54;UEP;0;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;14/11/2024
Rio de Janeiro;Campos;7-RO-26H-RJS;7RO26HRJS;RONCADOR;Petrobras;480000039019768;2011/03;9373,0596;0;9373,0596;214,1049;0;214,1049;6574,62067;30,5784;PETROBRAS 52;UEP;0;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;14/11/2024
Rio de Janeiro;Campos;7-RO-50HPA-RJS;7RO50HPARJS;RONCADOR;Petrobras;480000039019768;2011/03;8011,5856;0;8011,5856;66,0612;0;66,0612;2028,57166;1064,0474;FPSO BRASIL;UEP;0;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;14/11/2024
Rio de Janeiro;Campos;8-RO-58HP-RJS;8RO58HPRJS;RONCADOR;Petrobras;480000039019768;2011/03;12249,7079;0;12249,7079;140,9614;0;140,9614;4328,56777;3,4164;PETROBRAS 54;UEP;0;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;14/11/2024
Rio de Janeiro;Campos;7-RO-60HP-RJS;7RO60HPRJS;RONCADOR;Petrobras;480000039019768;2011/03;10971,556;0;10971,556;317,2864;0;317,2864;9743,06327;117,3766;PETROBRAS 54;UEP;0;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;14/11/2024
Rio de Janeiro;Campos;7-RO-62HP-RJS;7RO62HPRJS;RONCADOR;Petrobras;480000039019768;2011/03;12094,995;0;12094,995;176,405;0;176,405;5416,94992;122,1639;PETROBRAS 54;UEP;0;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;14/11/2024
Rio de Janeiro;Campos;7-RO-63HA-RJS;7RO63HARJS;RONCADOR;Petrobras;480000039019768;2011/03;7033,8773;0;7033,8773;57,5097;0;57,5097;1765,97632;122,7489;PETROBRAS 54;UEP;0;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;14/11/2024
Rio de Janeiro;Campos;7-RO-46HP-RJS;7RO46HPRJS;RONCADOR;Petrobras;480000039019768;2011/03;15281,978;0;15281,978;442,2244;0;442,2244;13579,59125;2487,7477;PETROBRAS 54;UEP;0;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;14/11/2024
Rio de Janeiro;Campos;7-RO-66D-RJS;7RO66DRJS;RONCADOR;Petrobras;480000039019768;2011/03;11787,5063;0;11787,5063;206,3525;0;206,3525;6336,56181;0;PETROBRAS 52;UEP;0;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;14/11/2024
Rio de Janeiro;Campos;7-RO-74HP-RJS;7RO74HPRJS;RONCADOR;Petrobras;480000039019768;2011/03;12417,083;0;12417,083;86,9281;0;86,9281;2669,3417;7,2444;PETROBRAS 54;UEP;0;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;14/11/2024
Rio de Janeiro;Campos;7-RO-75HP-RJS;7RO75HPRJS;RONCADOR;Petrobras;480000039019768;2011/03;3039,0692;0;3039,0692;200,7799;0;200,7799;6165,44263;0;PETROBRAS 52;UEP;0;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;14/11/2024
Rio de Janeiro;Campos;7-RO-76H-RJS;7RO76HRJS;RONCADOR;Petrobras;480000039019768;2011/03;12645,7338;0;12645,7338;135,0176;0;135,0176;4146,0491;5419,5835;PETROBRAS 54;UEP;0;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;14/11/2024
Rio de Janeiro;Campos;7-RO-77H-RJS;7RO77HRJS;RONCADOR;Petrobras;480000039019768;2011/03;6353,8425;0;6353,8425;343,5057;0;343,5057;10548,18962;2,6797;PETROBRAS 54;UEP;0;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;14/11/2024
Rio de Janeiro;Campos;7-RO-86HP-RJS;7RO86HPRJS;RONCADOR;Petrobras;480000039019768;2011/03;16070,3586;0;16070,3586;153,2858;0;153,2858;4707,01863;4532,6479;PETROBRAS 54;UEP;0;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;14/11/2024
Rio de Janeiro;Campos;7-RO-72HPB-RJS;7RO72HPBRJS;RONCADOR;Petrobras;480000039019768;2011/03;12142,3037;0;12142,3037;112,9739;0;112,9739;3469,14087;173,1177;PETROBRAS 54;UEP;0;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;14/11/2024
Rio de Janeiro;Campos;7-MA-10-RJS;7MA  0010  RJS;MARIMBÁ;Trident Energy;480000037329701;2011/03;2628,1377;0;2628,1377;32,4249;0;32,4249;997,0697;2425,9663;PETROBRAS 08;UEP;0;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;14/11/2024
Rio de Janeiro;Campos;7-MA-15D-RJS;7MA  0015D RJS;MARIMBÁ;Trident Energy;480000037329701;2011/03;2190,5929;0;2190,5929;27,0588;0;27,0588;832,06238;2104,682;PETROBRAS 08;UEP;0;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;14/11/2024
Rio de Janeiro;Campos;7-MA-17D-RJS;7MA  0017D RJS;MARIMBÁ;Trident Energy;480000037329701;2011/03;2617,4592;0;2617,4592;32,3103;0;32,3103;993,54529;140,6576;PETROBRAS 08;UEP;0;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;14/11/2024
Rio de Janeiro;Campos;7-MA-16D-RJS;7MA  0016D RJS;MARIMBÁ;Trident Energy;480000037329701;2011/03;2112,5295;0;2112,5295;26,0988;0;26,0988;802,53986;2800,324;PETROBRAS 08;UEP;0;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;14/11/2024
Rio de Janeiro;Campos;3-BRSA-767A-RJS;3MA32ARJS;MARIMBÁ;Trident Energy;480000037329701;2011/03;2289,3557;0;2289,3557;28,2571;0;28,2571;868,91021;1287,756;PETROBRAS 08;UEP;0;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;14/11/2024
Rio de Janeiro;Campos;7-MA-31HPB-RJS;7MA31HPBRJS;MARIMBÁ;Trident Energy;480000037329701;2011/03;2513,3724;0;2513,3724;31,055;0;31,055;954,94485;25,3812;PETROBRAS 08;UEP;0;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;14/11/2024
Sergipe;Sergipe;7-CM-55D-SES;7CM  0055D SES;CAMORIM;Petrobras;480000038379761;2011/03;47,821;0;47,821;1,4355;0;1,4355;44,47842;2,7235;PLATAFORMA PCM-06 DE CAMORIM;UEP;0;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;14/11/2024
Sergipe;Sergipe;7-CM-56D-SES;7CM  0056D SES;CAMORIM;Petrobras;480000038379761;2011/03;72,5282;0;72,5282;3,6128;0;3,6128;111,9459;,1422;PLATAFORMA PCM-03 DE CAMORIM;UEP;0;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;14/11/2024
Sergipe;Sergipe;7-CM-57-SES;7CM  0057  SES;CAMORIM;Petrobras;480000038379761;2011/03;19,6729;0;19,6729;6,2255;0;6,2255;192,90203;1,9659;PLATAFORMA PCM-08 DE CAMORIM;UEP;0;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;14/11/2024
Sergipe;Sergipe;7-CM-59D-SES;7CM  0059D SES;CAMORIM;Petrobras;480000038379761;2011/03;24,847;0;24,847;2,4402;0;2,4402;75,61133;1,7289;PLATAFORMA PCM-03 DE CAMORIM;UEP;0;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;14/11/2024
Sergipe;Sergipe;7-CM-61D-SES;7CM  0061D SES;CAMORIM;Petrobras;480000038379761;2011/03;22,1296;0;22,1296;7,5609;0;7,5609;234,27859;,5411;PLATAFORMA PCM-08 DE CAMORIM;UEP;0;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;14/11/2024
Sergipe;Sergipe;7-CM-68D-SES;7CM  0068D SES;CAMORIM;Petrobras;480000038379761;2011/03;39,2955;0;39,2955;9,6017;0;9,6017;297,51469;,3737;PLATAFORMA PCM-08 DE CAMORIM;UEP;0;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;14/11/2024
Sergipe;Sergipe;7-CM-69D-SES;7CM  0069D SES;CAMORIM;Petrobras;480000038379761;2011/03;7,4575;0;7,4575;,3807;0;,3807;11,7947;,0047;PLATAFORMA PCM-08 DE CAMORIM;UEP;0;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;14/11/2024
Sergipe;Sergipe;7-CM-75D-SES;7CM  0075D SES;CAMORIM;Petrobras;480000038379761;2011/03;,3013;0;,3013;,0966;0;,0966;2,99267;0;PLATAFORMA PCM-06 DE CAMORIM;UEP;0;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;14/11/2024
Sergipe;Sergipe;7-CM-81D-SES;7CM  0081D SES;CAMORIM;Petrobras;480000038379761;2011/03;9,8018;0;9,8018;,4921;0;,4921;15,24858;,585;PLATAFORMA PCM-06 DE CAMORIM;UEP;0;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;14/11/2024
Sergipe;Sergipe;7-CM-84-SES;7CM  0084  SES;CAMORIM;Petrobras;480000038379761;2011/03;13,8924;0;13,8924;,8644;0;,8644;26,78506;,2802;PLATAFORMA PCM-09 DE CAMORIM;UEP;0;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;14/11/2024
Sergipe;Sergipe;7-CM-85D-SES;7CM  0085D SES;CAMORIM;Petrobras;480000038379761;2011/03;29,8338;0;29,8338;5,9983;0;5,9983;185,86224;,6048;PLATAFORMA PCM-09 DE CAMORIM;UEP;0;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;14/11/2024
Sergipe;Sergipe;7-CM-86D-SES;7CM  0086D SES;CAMORIM;Petrobras;480000038379761;2011/03;19,6839;0;19,6839;2,6224;0;2,6224;81,25786;,2765;PLATAFORMA PCM-06 DE CAMORIM;UEP;0;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;14/11/2024
Sergipe;Sergipe;7-CM-87D-SES;7CM  0087D SES;CAMORIM;Petrobras;480000038379761;2011/03;1,1867;0;1,1867;,4514;0;,4514;13,9856;,0808;PLATAFORMA PCM-09 DE CAMORIM;UEP;0;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;14/11/2024
Sergipe;Sergipe;7-CM-89D-SES;7CM  0089D SES;CAMORIM;Petrobras;480000038379761;2011/03;16,8833;0;16,8833;,6317;0;,6317;19,57313;,1674;PLATAFORMA PCM-09 DE CAMORIM;UEP;0;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;14/11/2024
Espírito Santo;Espírito Santo;7-CMR-1H-ESS;7CMR1HESS;CAMARUPIM NORTE;BW Maromba;480000035359700;2011/03;0;1569,7113;1569,7113;0;1243,3876;1243,3876;38525,60963;,78;FPSO CIDADE SÃO MATEUS;UEP;0;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;14/11/2024
Espírito Santo;Espírito Santo;7-CMN-1H-ESS;7CMN1HESS;CAMARUPIM NORTE;BW Maromba;486100107242001;2011/03;0;277,699;277,699;0;221,4843;221,4843;6862,55722;,1371;FPSO CIDADE SÃO MATEUS;UEP;0;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;14/11/2024
Espírito Santo;Espírito Santo;7-CMN-2H-ESS;7CMN2HESS;CAMARUPIM NORTE;BW Maromba;486100107242001;2011/03;0;590,5441;590,5441;0;467,578;467,578;14487,62102;,2917;FPSO CIDADE SÃO MATEUS;UEP;0;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;14/11/2024
Espírito Santo;Espírito Santo;7-CMR-1H-ESS;7CMR1HESS;CAMARUPIM;BW Maromba;480000035359700;2011/03;0;689,0774;689,0774;0;545,8266;545,8266;16912,10748;,3424;FPSO CIDADE SÃO MATEUS;UEP;0;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;14/11/2024
Espírito Santo;Espírito Santo;7-CMN-1H-ESS;7CMN1HESS;CAMARUPIM;BW Maromba;486100107242001;2011/03;0;121,9053;121,9053;0;97,228;97,228;3012,54944;,0602;FPSO CIDADE SÃO MATEUS;UEP;0;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;14/11/2024
Espírito Santo;Espírito Santo;7-CMN-2H-ESS;7CMN2HESS;CAMARUPIM;BW Maromba;486100107242001;2011/03;0;259,2391;259,2391;0;205,259;205,259;6359,82681;,1281;FPSO CIDADE SÃO MATEUS;UEP;0;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;14/11/2024
Espírito Santo;Espírito Santo;4-BRSA-265-ESS;4ESS138;CANAPU;BW Maromba;480000035359700;2011/03;844,6892;0;844,6892;1522,259;0;1522,259;47190,0292;,0081;FPSO CIDADE DE VITÓRIA;UEP;0;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;14/11/2024
Rio de Janeiro;Campos;7-CO-3D-RJS;7CO  0003D RJS;CORVINA;Petrobras;480000037159783;2011/03;351,0834;0;351,0834;5,9303;0;5,9303;181,4169;785,1054;PETROBRAS 09;UEP;0;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;14/11/2024
Rio de Janeiro;Campos;7-CO-8D-RJS;7CO  0008D RJS;CORVINA;Petrobras;480000037159783;2011/03;1981,8029;0;1981,8029;17,0476;0;17,0476;521,51678;1139,1426;PETROBRAS 09;UEP;0;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;14/11/2024
Rio de Janeiro;Campos;1-RJS-414-RJ;1RJS 0414  RJ;CORVINA;Petrobras;480000037159783;2011/03;611,8575;0;611,8575;6,603;0;6,603;201,99717;772,4327;PETROBRAS 09;UEP;0;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;14/11/2024
Rio de Janeiro;Campos;7-CO-10D-RJS;7CO  0010D RJS;CORVINA;Petrobras;480000037159783;2011/03;1748,5303;0;1748,5303;18,3227;0;18,3227;560,52276;1489,484;PETROBRAS 09;UEP;0;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;14/11/2024
Rio de Janeiro;Campos;7-CO-12DA-RJS;7CO  0012DARJS;CORVINA;Petrobras;480000037159783;2011/03;174,8275;0;174,8275;2,8437;0;2,8437;86,99319;1258,1815;PETROBRAS 09;UEP;0;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;14/11/2024
Rio Grande do Norte;Potiguar;7-AG-3-RNS;7AG  0003  RNS;AGULHA;Petrobras;480000037799766;2011/03;9,2584;0;9,2584;,0152;0;,0152;,47177;47,9616;PLATAFORMA DE AGULHA 1;UEP;0;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;14/11/2024
Rio Grande do Norte;Potiguar;7-AG-12D-RNS;7AG  0012D RNS;AGULHA;Petrobras;480000037799766;2011/03;47,8521;0;47,8521;,579;0;,579;17,95005;145,7024;PLATAFORMA DE AGULHA 1;UEP;0;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;14/11/2024
Rio Grande do Norte;Potiguar;7-AG-16D-RNS;7AG  0016D RNS;AGULHA;Petrobras;480000037799766;2011/03;12,3808;0;12,3808;,5962;0;,5962;18,48321;58,0395;PLATAFORMA DE AGULHA 2;UEP;0;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;14/11/2024
Rio de Janeiro;Campos;8-CH-15D-RJS;8CH  0015D RJS;CHERNE;Petrobras;480000037279762;2011/03;145,3547;0;145,3547;1,5496;0;1,5496;46,54336;1107,7013;PLATAFORMA DE CHERNE-2;UEP;0;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;14/11/2024
Rio de Janeiro;Campos;8-CH-21D-RJS;8CH  0021D RJS;CHERNE;Petrobras;480000037279762;2011/03;181,4734;0;181,4734;3,0793;0;3,0793;92,48948;815,6297;PLATAFORMA DE CHERNE-2;UEP;0;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;14/11/2024
Rio de Janeiro;Campos;7-CH-23D-RJS;7CH  0023D RJS;CHERNE;Petrobras;480000037279762;2011/03;272,9027;0;272,9027;6,8791;0;6,8791;206,61946;1002,3419;PLATAFORMA DE CHERNE-2;UEP;0;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;14/11/2024
Rio de Janeiro;Campos;7-CH-10DA-RJS;7CH  0010DARJS;CHERNE;Petrobras;480000037279762;2011/03;2116,8743;0;2116,8743;10,9316;0;10,9316;328,34058;597,0631;PLATAFORMA DE CHERNE-1;UEP;0;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;14/11/2024
